user_id,hero_id,id,num_games,num_wins,kda_ratio,primary_attr,attack_type,base_health_regen,base_armor,base_magic_resistance,base_attack_min,base_attack_max,base_strength,base_agility,base_intelligence,strength_gain,agility_gain,intelligence_gain,attack_range,projectile_speed,attack_rate,move_speed,turn_rate,Carry,Escape,Nuker,Initiator,Durable,Disabler,Jungler,Support,Pusher
1351,2,1351_2,132,67,2243.3993399,str,Melee,4.25,-1.0,25,24,28,25,20,18,2.8,2.2,1.6,150,900,1.7,290,0.6,0,0,0,1,1,1,1,0,0
1351,44,1351_44,131,71,3259.9277978,agi,Melee,1.5,1.0,25,23,25,20,23,15,2.15,3.15,1.4,150,900,1.7,305,0.6,1,1,0,0,0,0,0,0,0
1353,86,1353_86,314,164,2665.6441718,int,Ranged,1.5,-1.0,25,17,27,19,14,27,1.8,1.6,2.4,550,1125,1.7,290,0.7,0,0,1,0,0,1,0,1,0
1353,101,1353_101,290,152,3084.0707965,int,Ranged,1.5,-2.0,25,12,22,19,13,27,1.8,0.8,3.6,600,1000,1.7,330,0.5,0,0,1,0,0,1,0,1,0
1353,11,1353_11,283,163,3841.2371134000005,agi,Ranged,1.75,-2.0,25,15,21,15,20,18,2.3,2.9,2.0,500,1200,1.7,310,1.0,1,0,1,0,0,0,0,0,0
1353,46,1353_46,162,77,3838.8324873,agi,Ranged,1.5,1.0,25,30,36,18,23,20,2.4,2.3,2.0,140,900,1.7,300,0.7,1,1,0,0,0,0,0,0,0
1353,48,1353_48,149,74,4241.8397626000005,agi,Ranged,1.5,0.0,25,20,26,15,18,16,2.2,3.3,1.85,330,900,1.7,330,0.6,1,0,1,0,0,0,0,0,1
1353,13,1353_13,142,73,4205.8414464,int,Ranged,1.5,-2.0,25,28,39,15,22,25,2.0,1.7,2.4,550,900,1.7,295,0.5,0,1,1,1,0,1,0,0,0
1353,27,1353_27,140,83,2287.4617737,int,Ranged,1.5,0.0,25,50,57,21,16,21,2.1,1.6,3.0,400,900,1.7,285,0.5,0,0,1,1,0,1,0,1,1
1353,69,1353_69,140,80,3635.2112675999997,str,Melee,1.5,-1.0,25,27,43,26,11,13,3.5,0.9,2.1,150,900,2.0,290,0.5,1,0,1,1,1,1,0,0,0
1353,74,1353_74,140,74,4036.3636363000005,int,Ranged,1.5,-1.0,25,19,25,16,14,16,2.2,1.9,4.0,600,900,1.7,280,0.5,1,1,1,0,0,1,0,0,1
1354,34,1354_34,956,601,5288.3749488,int,Ranged,1.5,2.0,25,22,28,17,13,30,2.3,1.2,2.2,500,900,1.7,305,0.6,1,0,1,0,0,0,0,0,1
1354,83,1354_83,281,170,3697.1388695,str,Melee,1.5,-1.0,25,62,70,25,15,17,3.6,2.0,1.8,150,900,1.9,270,0.5,0,1,0,1,1,1,0,1,0
1354,56,1354_56,268,152,4745.9016393,agi,Ranged,1.5,-1.0,25,15,21,15,22,16,1.9,2.6,1.55,640,900,1.7,295,0.5,1,1,0,0,0,0,0,0,1
1354,35,1354_35,139,80,4555.9947299,agi,Ranged,1.5,-1.0,25,15,21,16,21,15,1.7,2.7,2.6,550,3000,1.7,285,0.7,1,0,1,0,0,0,0,0,0
1354,31,1354_31,137,65,3236.3636364,int,Ranged,1.5,-1.0,25,24,33,18,15,18,1.85,2.0,3.25,550,900,1.7,315,0.5,0,0,1,0,0,0,0,1,0
1354,4,1354_4,122,51,3123.4413965,agi,Melee,1.5,0.0,25,33,39,23,24,18,2.7,3.0,1.7,150,900,1.7,285,0.5,1,0,1,1,0,1,1,0,0
1354,6,1354_6,120,70,3555.5555556000004,agi,Ranged,1.5,-3.0,25,14,25,17,26,15,1.9,1.9,1.4,625,1250,1.7,285,0.7,1,0,0,0,0,1,0,0,1
1354,48,1354_48,99,59,3666.0649819,agi,Ranged,1.5,0.0,25,20,26,15,18,16,2.2,3.3,1.85,330,900,1.7,330,0.6,1,0,1,0,0,0,0,0,1
1354,93,1354_93,88,45,3746.8581687,agi,Melee,1.5,-1.0,25,33,41,20,21,16,1.9,1.5,1.7,150,0,1.7,295,0.5,1,1,1,0,0,1,0,0,0
1355,34,1355_34,309,210,3582.1299639,int,Ranged,1.5,2.0,25,22,28,17,13,30,2.3,1.2,2.2,500,900,1.7,305,0.6,1,0,1,0,0,0,0,0,1
1355,101,1355_101,106,66,2795.0819672,int,Ranged,1.5,-2.0,25,12,22,19,13,27,1.8,0.8,3.6,600,1000,1.7,330,0.5,0,0,1,0,0,1,0,1,0
1355,4,1355_4,41,22,2353.7604456999998,agi,Melee,1.5,0.0,25,33,39,23,24,18,2.7,3.0,1.7,150,900,1.7,285,0.5,1,0,1,1,0,1,1,0,0
1355,56,1355_56,20,11,3182.6923077,agi,Ranged,1.5,-1.0,25,15,21,15,22,16,1.9,2.6,1.55,640,900,1.7,295,0.5,1,1,0,0,0,0,0,0,1
1355,9,1355_9,15,6,2654.8672566,agi,Ranged,1.5,-1.0,25,21,32,17,18,17,2.15,3.2,1.65,630,900,1.7,295,0.5,1,1,1,0,0,1,0,1,0
1355,10,1355_10,12,5,2196.0784313999998,agi,Ranged,1.5,-2.0,25,9,18,19,24,13,2.3,3.7,1.1,350,1300,1.5,280,0.6,1,1,1,0,1,1,0,0,0
1355,45,1355_45,8,5,2125.0,int,Ranged,1.5,-1.0,25,19,27,17,16,26,1.5,1.0,4.5,630,900,1.7,335,0.5,0,0,1,0,0,0,0,0,1
1355,2,1355_2,8,5,2644.0677966,str,Melee,4.25,-1.0,25,24,28,25,20,18,2.8,2.2,1.6,150,900,1.7,290,0.6,0,0,0,1,1,1,1,0,0
1355,17,1355_17,7,2,2740.7407406999996,int,Ranged,1.5,2.0,25,22,32,19,22,24,1.8,1.5,3.0,480,1100,1.7,285,0.8,1,1,1,1,0,1,0,0,0
1356,97,1356_97,146,82,2821.3457077,str,Melee,2.0,2.0,25,32,44,21,15,19,3.2,2.5,1.65,150,900,1.8,310,0.8,0,1,1,1,0,1,0,0,0
1356,120,1356_120,109,60,2889.1719745,agi,Melee,1.5,1.0,25,29,35,16,18,16,2.5,2.8,1.9,150,900,1.7,305,1.0,1,1,1,1,1,1,0,0,0
1356,53,1356_53,101,55,2069.8486612,int,Ranged,1.5,1.0,25,30,44,19,18,25,2.1,1.9,2.9,600,1125,1.7,290,0.6,1,1,1,0,0,0,1,0,1
1356,56,1356_56,54,37,3445.1219511999993,agi,Ranged,1.5,-1.0,25,15,21,15,22,16,1.9,2.6,1.55,640,900,1.7,295,0.5,1,1,0,0,0,0,0,0,1
1356,7,1356_7,54,38,2866.6666667,str,Melee,2.0,1.0,25,24,34,22,12,16,3.2,1.4,1.8,150,0,1.7,310,0.9,0,0,1,1,0,1,0,1,0
1356,1,1356_1,27,15,4494.2528736,agi,Melee,1.5,-1.0,25,27,31,22,22,12,1.3,2.8,1.8,150,0,1.45,310,0.5,1,1,1,0,0,0,0,0,0
1356,74,1356_74,27,13,4080.4597701,int,Ranged,1.5,-1.0,25,19,25,16,14,16,2.2,1.9,4.0,600,900,1.7,280,0.5,1,1,1,0,0,1,0,0,1
1356,14,1356_14,26,12,2649.1935484,str,Melee,1.5,-1.0,25,27,33,25,14,14,3.5,1.5,1.5,150,0,1.7,280,0.7,0,0,1,1,1,1,0,0,0
1356,9,1356_9,25,15,4231.7880795,agi,Ranged,1.5,-1.0,25,21,32,17,18,17,2.15,3.2,1.65,630,900,1.7,295,0.5,1,1,1,0,0,1,0,1,0
1357,74,1357_74,47,36,4847.7157361,int,Ranged,1.5,-1.0,25,19,25,16,14,16,2.2,1.9,4.0,600,900,1.7,280,0.5,1,1,1,0,0,1,0,0,1
1357,39,1357_39,45,34,8760.0000001,int,Ranged,1.5,-1.0,25,21,29,16,18,24,2.0,2.0,2.5,550,1500,1.5,295,0.5,1,1,1,0,0,0,0,0,0
1357,101,1357_101,43,27,2765.8959538000004,int,Ranged,1.5,-2.0,25,12,22,19,13,27,1.8,0.8,3.6,600,1000,1.7,330,0.5,0,0,1,0,0,1,0,1,0
1357,21,1357_21,35,20,3627.9069766999996,int,Ranged,1.5,-1.0,25,22,34,15,17,22,2.8,1.4,2.6,600,1250,1.5,295,0.8,1,1,1,0,0,1,0,1,0
1357,34,1357_34,35,23,5264.9006622,int,Ranged,1.5,2.0,25,22,28,17,13,30,2.3,1.2,2.2,500,900,1.7,305,0.6,1,0,1,0,0,0,0,0,1
1357,41,1357_41,33,25,8219.512195000001,agi,Melee,2.0,0.0,25,33,39,23,23,15,2.1,2.8,1.5,150,900,1.7,295,1.0,1,1,0,1,1,1,0,0,0
1357,6,1357_6,29,25,6438.202247300001,agi,Ranged,1.5,-3.0,25,14,25,17,26,15,1.9,1.9,1.4,625,1250,1.7,285,0.7,1,0,0,0,0,1,0,0,1
1357,4,1357_4,27,16,5509.4339623000005,agi,Melee,1.5,0.0,25,33,39,23,24,18,2.7,3.0,1.7,150,900,1.7,285,0.5,1,0,1,1,0,1,1,0,0
1357,93,1357_93,25,18,8967.213114799999,agi,Melee,1.5,-1.0,25,33,41,20,21,16,1.9,1.5,1.7,150,0,1.7,295,0.5,1,1,1,0,0,1,0,0,0
1358,105,1358_105,654,386,1518.6853962,int,Ranged,1.5,5.0,25,7,9,17,14,22,2.3,1.3,2.9,700,900,1.7,270,0.5,0,0,1,0,0,1,0,0,0
1358,66,1358_66,372,202,2426.7129228,int,Ranged,1.5,-1.0,25,22,32,23,15,21,1.8,2.1,2.8,650,1100,1.7,300,0.6,0,0,0,0,0,0,1,1,1
1358,71,1358_71,307,172,2501.5228426,str,Melee,1.0,3.0,25,31,41,29,17,14,2.7,1.7,1.8,150,900,1.9,285,0.5,1,1,0,1,1,1,0,0,0
1358,37,1358_37,250,143,2605.0368550000003,int,Ranged,1.5,1.0,25,22,32,22,10,24,2.8,1.0,2.7,600,1200,1.7,295,0.5,0,0,0,1,0,1,0,1,0
1358,31,1358_31,240,127,2057.1270105,int,Ranged,1.5,-1.0,25,24,33,18,15,18,1.85,2.0,3.25,550,900,1.7,315,0.5,0,0,1,0,0,0,0,1,0
1358,14,1358_14,222,110,1940.6514949,str,Melee,1.5,-1.0,25,27,33,25,14,14,3.5,1.5,1.5,150,0,1.7,280,0.7,0,0,1,1,1,1,0,0,0
1358,70,1358_70,213,118,2778.425656,agi,Melee,2.0,3.0,25,24,28,23,18,16,3.0,2.1,1.5,150,900,1.7,305,0.5,1,0,0,0,1,1,1,0,0
1358,3,1358_3,209,105,2022.4299065999999,int,Ranged,1.5,1.0,25,37,43,23,23,23,2.4,2.4,2.4,400,900,1.7,310,0.6,0,0,1,0,1,1,0,1,0
1358,84,1358_84,177,103,2258.2921665999997,int,Melee,4.75,6.0,25,41,47,23,14,17,3.5,1.55,2.0,150,900,1.7,285,0.6,0,0,1,1,1,1,0,1,0
1359,56,1359_56,150,95,3972.0930233000004,agi,Ranged,1.5,-1.0,25,15,21,15,22,16,1.9,2.6,1.55,640,900,1.7,295,0.5,1,1,0,0,0,0,0,0,1
1359,9,1359_9,136,74,4515.4061625,agi,Ranged,1.5,-1.0,25,21,32,17,18,17,2.15,3.2,1.65,630,900,1.7,295,0.5,1,1,1,0,0,1,0,1,0
1359,11,1359_11,107,56,2982.8080229,agi,Ranged,1.75,-2.0,25,15,21,15,20,18,2.3,2.9,2.0,500,1200,1.7,310,1.0,1,0,1,0,0,0,0,0,0
1359,51,1359_51,76,49,3023.1023102,str,Melee,1.5,0.0,25,28,30,26,13,17,3.2,2.3,1.3,150,900,1.7,315,0.6,0,0,1,1,1,1,0,0,0
1359,10,1359_10,72,47,5633.1877729,agi,Ranged,1.5,-2.0,25,9,18,19,24,13,2.3,3.7,1.1,350,1300,1.5,280,0.6,1,1,1,0,1,1,0,0,0
1359,25,1359_25,69,42,3272.5274725,int,Ranged,1.5,-1.0,25,13,31,18,16,27,1.8,1.5,3.2,670,1000,1.6,295,0.5,1,0,1,0,0,1,0,1,0
1359,13,1359_13,67,31,3821.5102975,int,Ranged,1.5,-2.0,25,28,39,15,22,25,2.0,1.7,2.4,550,900,1.7,295,0.5,0,1,1,1,0,1,0,0,0
1359,39,1359_39,62,26,4302.3952096,int,Ranged,1.5,-1.0,25,21,29,16,18,24,2.0,2.0,2.5,550,1500,1.5,295,0.5,1,1,1,0,0,0,0,0,0
1359,97,1359_97,56,32,3146.2585034000003,str,Melee,2.0,2.0,25,32,44,21,15,19,3.2,2.5,1.65,150,900,1.8,310,0.8,0,1,1,1,0,1,0,0,0
1360,14,1360_14,217,117,2504.7240179,str,Melee,1.5,-1.0,25,27,33,25,14,14,3.5,1.5,1.5,150,0,1.7,280,0.7,0,0,1,1,1,1,0,0,0
1360,74,1360_74,106,51,3498.3922829999997,int,Ranged,1.5,-1.0,25,19,25,16,14,16,2.2,1.9,4.0,600,900,1.7,280,0.5,1,1,1,0,0,1,0,0,1
1360,62,1360_62,96,53,3835.2365416000002,agi,Melee,2.0,3.0,25,24,38,17,21,19,2.1,3.0,2.0,150,900,1.7,315,0.6,0,1,1,0,0,0,0,0,0
1360,1,1360_1,83,61,4724.025974,agi,Melee,1.5,-1.0,25,27,31,22,22,12,1.3,2.8,1.8,150,0,1.45,310,0.5,1,1,1,0,0,0,0,0,0
1360,93,1360_93,71,46,4280.1822323,agi,Melee,1.5,-1.0,25,33,41,20,21,16,1.9,1.5,1.7,150,0,1.7,295,0.5,1,1,1,0,0,1,0,0,0
1360,8,1360_8,68,39,4002.8571429,agi,Melee,2.0,0.0,25,22,26,20,26,14,2.2,2.4,1.4,150,0,1.4,295,0.6,1,1,0,0,0,0,0,0,1
1360,86,1360_86,65,29,2319.0298506999998,int,Ranged,1.5,-1.0,25,17,27,19,14,27,1.8,1.6,2.4,550,1125,1.7,290,0.7,0,0,1,0,0,1,0,1,0
1360,106,1360_106,62,41,4616.0,agi,Melee,2.0,-2.0,25,30,34,19,22,20,2.1,1.8,1.8,150,900,1.7,305,0.5,1,1,1,1,0,1,0,0,0
1360,34,1360_34,62,36,5006.3897763,int,Ranged,1.5,2.0,25,22,28,17,13,30,2.3,1.2,2.2,500,900,1.7,305,0.6,1,0,1,0,0,0,0,0,1
1362,108,1362_108,154,100,2924.8618785,str,Melee,1.5,2.0,25,37,43,25,12,17,2.9,1.3,2.6,150,900,1.7,290,0.6,0,1,1,0,1,1,0,1,0
1362,67,1362_67,39,30,9508.6206895,agi,Melee,1.5,0.0,25,23,27,20,23,16,2.3,1.8,1.9,150,900,1.7,285,0.5,1,1,0,0,1,0,0,0,0
1362,51,1362_51,38,15,2156.5495208,str,Melee,1.5,0.0,25,28,30,26,13,17,3.2,2.3,1.3,150,900,1.7,315,0.6,0,0,1,1,1,1,0,0,0
1362,104,1362_104,32,19,2702.4390244,str,Melee,1.5,0.0,25,35,39,26,18,20,2.9,1.7,2.2,150,900,1.7,320,0.5,1,0,1,1,1,1,0,0,0
1362,78,1362_78,27,12,2652.4390244,str,Melee,2.0,-1.0,25,29,36,23,22,14,3.2,1.95,1.25,150,900,1.7,300,0.6,1,0,1,1,1,1,0,0,0
1362,69,1362_69,26,15,2371.1340206,str,Melee,1.5,-1.0,25,27,43,26,11,13,3.5,0.9,2.1,150,900,2.0,290,0.5,1,0,1,1,1,1,0,0,0
1362,97,1362_97,26,11,2765.1006711,str,Melee,2.0,2.0,25,32,44,21,15,19,3.2,2.5,1.65,150,900,1.8,310,0.8,0,1,1,1,0,1,0,0,0
1362,88,1362_88,23,12,2585.0340136,agi,Melee,4.75,1.0,25,27,31,18,19,18,2.3,2.2,2.1,150,900,1.7,295,0.5,0,1,1,1,0,1,0,0,0
1362,7,1362_7,21,11,2428.5714285999998,str,Melee,2.0,1.0,25,24,34,22,12,16,3.2,1.4,1.8,150,0,1.7,310,0.9,0,0,1,1,0,1,0,1,0
1363,46,1363_46,1223,752,4838.3114297,agi,Ranged,1.5,1.0,25,30,36,18,23,20,2.4,2.3,2.0,140,900,1.7,300,0.7,1,1,0,0,0,0,0,0,0
1363,71,1363_71,278,148,2501.4187272,str,Melee,1.0,3.0,25,31,41,29,17,14,2.7,1.7,1.8,150,900,1.9,285,0.5,1,1,0,1,1,1,0,0,0
1363,39,1363_39,217,108,4044.8598131,int,Ranged,1.5,-1.0,25,21,29,16,18,24,2.0,2.0,2.5,550,1500,1.5,295,0.5,1,1,1,0,0,0,0,0,0
1363,47,1363_47,200,109,4240.2402402,agi,Ranged,1.5,-2.0,25,23,25,20,21,15,2.4,2.9,1.8,575,1200,1.7,275,0.5,1,0,0,1,1,1,0,0,0
1363,35,1363_35,193,100,3017.8723403999998,agi,Ranged,1.5,-1.0,25,15,21,16,21,15,1.7,2.7,2.6,550,3000,1.7,285,0.7,1,0,1,0,0,0,0,0,0
1363,86,1363_86,188,92,2073.1707317,int,Ranged,1.5,-1.0,25,17,27,19,14,27,1.8,1.6,2.4,550,1125,1.7,290,0.7,0,0,1,0,0,1,0,1,0
1363,54,1363_54,169,95,4661.8287373,str,Melee,1.5,-1.0,25,27,37,25,18,15,3.1,1.9,1.75,150,900,1.85,315,1.0,1,1,0,0,1,1,1,0,0
1363,22,1363_22,167,97,5086.5704773,int,Ranged,1.5,0.0,25,21,29,19,11,22,2.6,1.2,2.7,350,1100,1.7,300,0.6,0,0,1,0,0,0,0,0,0
1363,17,1363_17,152,78,4368.9440994,int,Ranged,1.5,2.0,25,22,32,19,22,24,1.8,1.5,3.0,480,1100,1.7,285,0.8,1,1,1,1,0,1,0,0,0
1364,86,1364_86,199,116,2673.0245231999997,int,Ranged,1.5,-1.0,25,17,27,19,14,27,1.8,1.6,2.4,550,1125,1.7,290,0.7,0,0,1,0,0,1,0,1,0
1364,14,1364_14,196,111,2512.2828041,str,Melee,1.5,-1.0,25,27,33,25,14,14,3.5,1.5,1.5,150,0,1.7,280,0.7,0,0,1,1,1,1,0,0,0
1364,74,1364_74,135,59,3015.0289016999996,int,Ranged,1.5,-1.0,25,19,25,16,14,16,2.2,1.9,4.0,600,900,1.7,280,0.5,1,1,1,0,0,1,0,0,1
1364,28,1364_28,93,63,2842.7419355,str,Melee,1.5,3.0,25,30,38,21,17,15,3.1,2.4,1.5,150,0,1.7,290,0.5,1,1,0,1,1,1,0,0,0
1364,21,1364_21,79,34,3073.7864078000002,int,Ranged,1.5,-1.0,25,22,34,15,17,22,2.8,1.4,2.6,600,1250,1.5,295,0.8,1,1,1,0,0,1,0,1,0
1364,2,1364_2,73,38,2652.7514231,str,Melee,4.25,-1.0,25,24,28,25,20,18,2.8,2.2,1.6,150,900,1.7,290,0.6,0,0,0,1,1,1,1,0,0
1364,11,1364_11,69,31,2806.51341,agi,Ranged,1.75,-2.0,25,15,21,15,20,18,2.3,2.9,2.0,500,1200,1.7,310,1.0,1,0,1,0,0,0,0,0,0
1364,53,1364_53,68,30,2393.1159420000004,int,Ranged,1.5,1.0,25,30,44,19,18,25,2.1,1.9,2.9,600,1125,1.7,290,0.6,1,1,1,0,0,0,1,0,1
1364,51,1364_51,67,34,2728.2608695,str,Melee,1.5,0.0,25,28,30,26,13,17,3.2,2.3,1.3,150,900,1.7,315,0.6,0,0,1,1,1,1,0,0,0
1366,7,1366_7,68,41,2864.8068669,str,Melee,2.0,1.0,25,24,34,22,12,16,3.2,1.4,1.8,150,0,1.7,310,0.9,0,0,1,1,0,1,0,1,0
1366,97,1366_97,56,32,2674.4868035,str,Melee,2.0,2.0,25,32,44,21,15,19,3.2,2.5,1.65,150,900,1.8,310,0.8,0,1,1,1,0,1,0,0,0
1366,71,1366_71,23,14,3731.4285714000002,str,Melee,1.0,3.0,25,31,41,29,17,14,2.7,1.7,1.8,150,900,1.9,285,0.5,1,1,0,1,1,1,0,0,0
1366,86,1366_86,19,11,3172.9323308000003,int,Ranged,1.5,-1.0,25,17,27,19,14,27,1.8,1.6,2.4,550,1125,1.7,290,0.7,0,0,1,0,0,1,0,1,0
1366,119,1366_119,14,9,2650.6024096,int,Ranged,1.5,-1.0,25,25,33,18,18,20,1.8,1.6,3.0,475,1200,1.3,295,0.7,0,1,1,0,0,1,0,1,0
1366,26,1366_26,14,7,2702.970297,int,Ranged,1.5,-1.0,25,27,33,16,15,20,2.0,1.5,3.0,600,900,1.7,290,0.5,0,0,1,1,0,1,0,1,0
1366,57,1366_57,13,9,3277.7777776999997,str,Melee,1.5,3.0,25,31,41,22,15,15,3.1,1.75,1.8,150,900,1.7,305,0.6,0,0,1,0,1,0,0,1,0
1366,28,1366_28,12,8,3364.8648648000003,str,Melee,1.5,3.0,25,30,38,21,17,15,3.1,2.4,1.5,150,0,1.7,290,0.5,1,1,0,1,1,1,0,0,0
1366,14,1366_14,12,9,3159.5744680999996,str,Melee,1.5,-1.0,25,27,33,25,14,14,3.5,1.5,1.5,150,0,1.7,280,0.7,0,0,1,1,1,1,0,0,0
1367,8,1367_8,362,213,3663.8036810000003,agi,Melee,2.0,0.0,25,22,26,20,26,14,2.2,2.4,1.4,150,0,1.4,295,0.6,1,1,0,0,0,0,0,0,1
1367,95,1367_95,346,220,3640.2402403000006,agi,Ranged,1.5,-1.0,25,17,35,20,21,13,2.5,2.5,1.0,500,1200,1.7,295,0.5,1,0,0,0,1,1,0,0,1
1367,18,1367_18,249,139,3263.6655949,str,Melee,1.5,2.0,25,41,43,23,21,16,3.0,2.0,1.3,150,0,1.8,290,0.6,1,0,1,1,1,1,0,0,0
1367,1,1367_1,206,102,3569.6821516000005,agi,Melee,1.5,-1.0,25,27,31,22,22,12,1.3,2.8,1.8,150,0,1.45,310,0.5,1,1,1,0,0,0,0,0,0
1367,93,1367_93,201,110,3952.0,agi,Melee,1.5,-1.0,25,33,41,20,21,16,1.9,1.5,1.7,150,0,1.7,295,0.5,1,1,1,0,0,1,0,0,0
1367,106,1367_106,182,95,4591.1664779,agi,Melee,2.0,-2.0,25,30,34,19,22,20,2.1,1.8,1.8,150,900,1.7,305,0.5,1,1,1,1,0,1,0,0,0
1367,11,1367_11,158,74,2941.468254,agi,Ranged,1.75,-2.0,25,15,21,15,20,18,2.3,2.9,2.0,500,1200,1.7,310,1.0,1,0,1,0,0,0,0,0,0
1367,76,1367_76,146,67,2863.583815,int,Ranged,1.5,0.5,25,14,29,19,24,26,2.6,2.0,2.7,450,900,1.7,315,0.5,1,0,1,0,0,1,0,0,0
1367,10,1367_10,138,68,4156.4885496,agi,Ranged,1.5,-2.0,25,9,18,19,24,13,2.3,3.7,1.1,350,1300,1.5,280,0.6,1,1,1,0,1,1,0,0,0
1368,18,1368_18,275,156,4785.9209258,str,Melee,1.5,2.0,25,41,43,23,21,16,3.0,2.0,1.3,150,0,1.8,290,0.6,1,0,1,1,1,1,0,0,0
1368,11,1368_11,127,68,3841.4464534000003,agi,Ranged,1.75,-2.0,25,15,21,15,20,18,2.3,2.9,2.0,500,1200,1.7,310,1.0,1,0,1,0,0,0,0,0,0
1368,42,1368_42,90,45,4989.974937399999,str,Melee,1.5,0.0,25,39,41,22,18,18,2.8,1.7,1.6,150,0,1.7,300,0.5,1,0,0,1,1,1,0,1,0
1368,8,1368_8,60,32,4113.2075471,agi,Melee,2.0,0.0,25,22,26,20,26,14,2.2,2.4,1.4,150,0,1.4,295,0.6,1,1,0,0,0,0,0,0,1
1368,60,1368_60,58,33,4674.2424243000005,str,Melee,3.25,3.0,25,38,42,23,18,13,3.1,2.25,1.6,150,900,1.7,295,0.5,1,0,1,1,1,1,0,0,0
1368,71,1368_71,56,35,3929.3193717,str,Melee,1.0,3.0,25,31,41,29,17,14,2.7,1.7,1.8,150,900,1.9,285,0.5,1,1,0,1,1,1,0,0,0
1368,54,1368_54,54,28,4988.5057472,str,Melee,1.5,-1.0,25,27,37,25,18,15,3.1,1.9,1.75,150,900,1.85,315,1.0,1,1,0,0,1,1,1,0,0
1368,95,1368_95,52,29,4248.8687783,agi,Ranged,1.5,-1.0,25,17,35,20,21,13,2.5,2.5,1.0,500,1200,1.7,295,0.5,1,0,0,0,1,1,0,0,1
1368,7,1368_7,51,24,3043.6241610999996,str,Melee,2.0,1.0,25,24,34,22,12,16,3.2,1.4,1.8,150,0,1.7,310,0.9,0,0,1,1,0,1,0,1,0
1370,16,1370_16,133,74,2568.9655172,str,Melee,1.5,0.0,25,25,41,22,19,16,2.9,2.1,1.8,150,900,1.7,295,0.5,0,1,1,1,0,1,1,0,0
1370,28,1370_28,120,56,2253.271028,str,Melee,1.5,3.0,25,30,38,21,17,15,3.1,2.4,1.5,150,0,1.7,290,0.5,1,1,0,1,1,1,0,0,0
1370,96,1370_96,116,68,2691.3294798,str,Melee,1.5,0.0,25,32,34,23,15,15,4.3,1.0,1.6,150,900,1.7,300,0.5,0,1,1,1,1,1,0,0,0
1370,51,1370_51,95,51,2505.5928412,str,Melee,1.5,0.0,25,28,30,26,13,17,3.2,2.3,1.3,150,900,1.7,315,0.6,0,0,1,1,1,1,0,0,0
1370,84,1370_84,78,48,2715.5797101999997,int,Melee,4.75,6.0,25,41,47,23,14,17,3.5,1.55,2.0,150,900,1.7,285,0.6,0,0,1,1,1,1,0,1,0
1370,104,1370_104,76,36,2106.1946903000003,str,Melee,1.5,0.0,25,35,39,26,18,20,2.9,1.7,2.2,150,900,1.7,320,0.5,1,0,1,1,1,1,0,0,0
1370,55,1370_55,75,41,3376.5690376999996,int,Melee,1.5,5.0,25,31,37,22,12,23,2.6,1.2,2.7,150,900,1.7,295,0.6,0,1,0,1,0,1,1,0,0
1370,86,1370_86,73,36,2398.9898989999997,int,Ranged,1.5,-1.0,25,17,27,19,14,27,1.8,1.6,2.4,550,1125,1.7,290,0.7,0,0,1,0,0,1,0,1,0
1370,71,1370_71,65,33,2658.9147286999996,str,Melee,1.0,3.0,25,31,41,29,17,14,2.7,1.7,1.8,150,900,1.9,285,0.5,1,1,0,1,1,1,0,0,0
1371,78,1371_78,3506,2194,4216.4358476,str,Melee,2.0,-1.0,25,29,36,23,22,14,3.2,1.95,1.25,150,900,1.7,300,0.6,1,0,1,1,1,1,0,0,0
1371,6,1371_6,666,385,3498.7951806999995,agi,Ranged,1.5,-3.0,25,14,25,17,26,15,1.9,1.9,1.4,625,1250,1.7,285,0.7,1,0,0,0,0,1,0,0,1
1371,48,1371_48,481,295,4194.810379300001,agi,Ranged,1.5,0.0,25,20,26,15,18,16,2.2,3.3,1.85,330,900,1.7,330,0.6,1,0,1,0,0,0,0,0,1
1371,99,1371_99,147,78,2829.6703297,str,Melee,1.5,1.0,25,22,32,22,17,14,2.2,1.8,2.8,150,900,1.8,290,1.0,1,0,1,1,1,0,0,0,0
1371,21,1371_21,125,57,2626.5389877,int,Ranged,1.5,-1.0,25,22,34,15,17,22,2.8,1.4,2.6,600,1250,1.5,295,0.8,1,1,1,0,0,1,0,1,0
1371,106,1371_106,108,50,3770.7006369,agi,Melee,2.0,-2.0,25,30,34,19,22,20,2.1,1.8,1.8,150,900,1.7,305,0.5,1,1,1,1,0,1,0,0,0
1371,39,1371_39,102,48,3255.0335571,int,Ranged,1.5,-1.0,25,21,29,16,18,24,2.0,2.0,2.5,550,1500,1.5,295,0.5,1,1,1,0,0,0,0,0,0
1371,50,1371_50,101,51,1687.6456875999997,int,Ranged,1.5,-1.0,25,14,32,16,21,27,2.15,1.7,3.4,550,1200,1.7,305,0.6,0,0,1,0,0,1,0,1,0
1371,31,1371_31,65,27,2258.6520947,int,Ranged,1.5,-1.0,25,24,33,18,15,18,1.85,2.0,3.25,550,900,1.7,315,0.5,0,0,1,0,0,0,0,1,0
1372,32,1372_32,1157,632,3415.6329038000003,agi,Melee,1.5,0.0,25,4,8,17,30,14,1.9,2.2,1.3,150,900,1.7,275,0.6,1,1,0,0,0,1,0,0,0
1372,93,1372_93,238,119,3508.1042988000004,agi,Melee,1.5,-1.0,25,33,41,20,21,16,1.9,1.5,1.7,150,0,1.7,295,0.5,1,1,1,0,0,1,0,0,0
